growth_rate,production,is_pareto,init_growth_rate,init_production
0.17415176,1e-04,False,0.43089055997461734,0.00010000000000000002
0.40073222,1e-04,False,0.43089055997461734,0.00010000000000000002
0.026585128,0.04376639,False,0.43089055997461734,0.00010000000000000002
0.3258168,1e-04,False,0.43089055997461734,0.00010000000000000002
0.13243726,1e-04,False,0.43089055997461734,0.00010000000000000002
0.29120556,1e-04,False,0.43089055997461734,0.00010000000000000002
0.19453774,1e-04,False,0.43089055997461734,0.00010000000000000002
0.08920955,1e-04,False,0.43089055997461734,0.00010000000000000002
0.34856635,1e-04,False,0.43089055997461734,0.00010000000000000002
0.28496283,1e-04,False,0.43089055997461734,0.00010000000000000002
0.3355459,1e-04,False,0.43089055997461734,0.00010000000000000002
9.484086e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.45060128,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.0756626e-19,0.12941301,False,0.43089055997461734,0.00010000000000000002
1.1485958e-18,0.69272226,False,0.43089055997461734,0.00010000000000000002
1.1485958e-18,0.6119745,False,0.43089055997461734,0.00010000000000000002
1.0595347e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.3714197,1e-04,False,0.43089055997461734,0.00010000000000000002
1.1482636e-12,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.15203682,False,0.43089055997461734,0.00010000000000000002
0.4369114,1e-04,False,0.43089055997461734,0.00010000000000000002
5.459256e-14,0.78101784,False,0.43089055997461734,0.00010000000000000002
0.16605614,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4130198,1e-04,False,0.43089055997461734,0.00010000000000000002
0.41675344,1e-04,False,0.43089055997461734,0.00010000000000000002
4.8041454e-13,0.7999304,False,0.43089055997461734,0.00010000000000000002
1.836708e-13,0.6413761,False,0.43089055997461734,0.00010000000000000002
0.2649276,1e-04,False,0.43089055997461734,0.00010000000000000002
0.27361146,1e-04,False,0.43089055997461734,0.00010000000000000002
0.42373782,1e-04,False,0.43089055997461734,0.00010000000000000002
3.0844796e-13,0.7171737,False,0.43089055997461734,0.00010000000000000002
0.0,0.60518795,False,0.43089055997461734,0.00010000000000000002
0.40072086,1e-04,False,0.43089055997461734,0.00010000000000000002
1.819752e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.39812133,0.000100000005,False,0.43089055997461734,0.00010000000000000002
0.4035763,1e-04,False,0.43089055997461734,0.00010000000000000002
0.44440547,1e-04,False,0.43089055997461734,0.00010000000000000002
0.31067327,1e-04,False,0.43089055997461734,0.00010000000000000002
0.32289696,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.8321578,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.8988669,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.3214076e-29,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.742589e-18,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.3663391,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.78051805,False,0.43089055997461734,0.00010000000000000002
6.000929e-29,0.90094274,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.40825212,1e-04,False,0.43089055997461734,0.00010000000000000002
0.41154534,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.58960056,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90641415,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.30727944,0.62610453,False,0.43089055997461734,0.00010000000000000002
0.48751965,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
6.5445056e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.853915e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4566911,1e-04,False,0.43089055997461734,0.00010000000000000002
0.43545306,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.82235014,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.8941944,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.55214494,False,0.43089055997461734,0.00010000000000000002
0.0,0.8316567,False,0.43089055997461734,0.00010000000000000002
2.1412483e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.38907507,1e-04,False,0.43089055997461734,0.00010000000000000002
1.1558015e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.45697522,1e-04,False,0.43089055997461734,0.00010000000000000002
0.507392,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5038754,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50990474,1e-04,False,0.43089055997461734,0.00010000000000000002
3.1287707e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.0615681e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49567172,1e-04,False,0.43089055997461734,0.00010000000000000002
0.45312506,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5047975,1e-04,False,0.43089055997461734,0.00010000000000000002
0.36728212,1e-04,False,0.43089055997461734,0.00010000000000000002
1.071604e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.45438844,1e-04,False,0.43089055997461734,0.00010000000000000002
7.821927e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48569942,1e-04,False,0.43089055997461734,0.00010000000000000002
0.45380184,1e-04,False,0.43089055997461734,0.00010000000000000002
0.44056198,1e-04,False,0.43089055997461734,0.00010000000000000002
3.1287707e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4748384,1e-04,False,0.43089055997461734,0.00010000000000000002
6.583697e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.9148435e-29,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.18240355,0.7320602,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.60344553,False,0.43089055997461734,0.00010000000000000002
0.028352639,0.72225606,False,0.43089055997461734,0.00010000000000000002
0.35057703,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4906371,1e-04,False,0.43089055997461734,0.00010000000000000002
0.44894338,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49496278,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.44006836,1e-04,False,0.43089055997461734,0.00010000000000000002
5.725387e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5040986,1e-04,False,0.43089055997461734,0.00010000000000000002
0.46647406,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5004055,1e-04,False,0.43089055997461734,0.00010000000000000002
0.46829396,1e-04,False,0.43089055997461734,0.00010000000000000002
5.944664e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.46881467,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50813496,1e-04,False,0.43089055997461734,0.00010000000000000002
3.2842098e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49854624,0.000100000005,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.47886258,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4775805,1e-04,False,0.43089055997461734,0.00010000000000000002
7.821927e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48365968,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49611446,1e-04,False,0.43089055997461734,0.00010000000000000002
4.0519812e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5087243,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50536174,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49846324,1e-04,False,0.43089055997461734,0.00010000000000000002
0.37428355,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.5643854e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.502909,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4864335,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.6565998e-29,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49598584,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4819059,1e-04,False,0.43089055997461734,0.00010000000000000002
0.46405506,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
1.4079468e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.507447,1e-04,False,0.43089055997461734,0.00010000000000000002
1.5643854e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.6366872e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
1.0168505e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50047904,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.44006836,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50222325,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5052127,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
3.285209e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.454103e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48933125,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5076943,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4930587,1e-04,False,0.43089055997461734,0.00010000000000000002
1.1247153e-12,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49246293,1e-04,False,0.43089055997461734,0.00010000000000000002
1.5643854e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,0.000100000005,False,0.43089055997461734,0.00010000000000000002
7.039734e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.682294e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
3.0505516e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.5318342e-18,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.9536961e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50551367,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50857985,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4759116,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49007317,1e-04,False,0.43089055997461734,0.00010000000000000002
3.7676286e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.4845781e-29,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.5357647e-29,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5039455,1e-04,False,0.43089055997461734,0.00010000000000000002
8.682339e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.1156801e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.0267755e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5127903,1e-04,False,0.43089055997461734,0.00010000000000000002
0.23073858,0.7337638,False,0.43089055997461734,0.00010000000000000002
0.47600973,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5088314,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4988764,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
5.5753996e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.47003335,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.1510073e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.510358,1e-04,False,0.43089055997461734,0.00010000000000000002
0.43991894,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5078358,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4224273,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5021379,1e-04,False,0.43089055997461734,0.00010000000000000002
0.44265482,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5072601,1e-04,False,0.43089055997461734,0.00010000000000000002
4.657988e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5059739,1e-04,False,0.43089055997461734,0.00010000000000000002
0.49401823,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48641127,1e-04,False,0.43089055997461734,0.00010000000000000002
0.47350028,1e-04,False,0.43089055997461734,0.00010000000000000002
0.49041694,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48173508,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51117736,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50851744,1e-04,False,0.43089055997461734,0.00010000000000000002
9.8316984e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.9061294e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4804825,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4687368,1e-04,False,0.43089055997461734,0.00010000000000000002
5.5119527e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.39534438,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.5120828,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5010911,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5030221,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5097903,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51155657,1e-04,False,0.43089055997461734,0.00010000000000000002
0.47955483,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5118731,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5092493,1e-04,False,0.43089055997461734,0.00010000000000000002
1.8639512e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5025186,1e-04,False,0.43089055997461734,0.00010000000000000002
0.385279,1e-04,False,0.43089055997461734,0.00010000000000000002
0.49889344,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.060612e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5124749,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5042162,1e-04,False,0.43089055997461734,0.00010000000000000002
0.49793744,1e-04,False,0.43089055997461734,0.00010000000000000002
1.4602253e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.221002e-31,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4959804,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.31708685,False,0.43089055997461734,0.00010000000000000002
0.5003052,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51083136,1e-04,False,0.43089055997461734,0.00010000000000000002
2.8687096e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4973385,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48783278,1e-04,False,0.43089055997461734,0.00010000000000000002
1.0034529e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.2983083,0.6382199,False,0.43089055997461734,0.00010000000000000002
0.51227045,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.4077928e-26,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5101584,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.21391858,0.7096699,False,0.43089055997461734,0.00010000000000000002
0.51128095,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5038671,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.43076614,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49356142,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48240745,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.3378947e-34,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.15605803,1e-04,False,0.43089055997461734,0.00010000000000000002
3.0976212e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
9.917551e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.09064394,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.47813767,1e-04,False,0.43089055997461734,0.00010000000000000002
1.4707138e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50145954,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4944149,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.44006836,1e-04,False,0.43089055997461734,0.00010000000000000002
7.3118886e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5112503,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48364976,1e-04,False,0.43089055997461734,0.00010000000000000002
2.0971513e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49169296,0.00010000002,False,0.43089055997461734,0.00010000000000000002
3.5270793e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50115484,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.2609466e-17,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
1.3617944e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.38711622,1e-04,False,0.43089055997461734,0.00010000000000000002
1.5423529e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.47052795,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.5344537e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48153037,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5021389,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.506563,0.00010000002,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
5.637669e-30,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.35756123,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
